SET
line_id,line_start_date,line_end_date,radius_username,jbill_so_value,oss_so_value
9083,2010-04-11,,3123885694@uscc.net,SO-1100,SO-01100
9085,2010-04-11,,3124370954@uscc.net,SO-1102A,SO-01102
9090,2010-04-11,,3125461494@uscc.net,SO-1098,SO-01098
9091,2010-04-11,,3125461682@uscc.net,SO-1098,SO-01098
9092,2010-04-11,,9172430903@tsp17.sprintpcs.com,SO-1098,SO-01098
9093,2010-04-11,,3124371589@uscc.net,SO-1098,SO-01098
9094,2010-04-11,,3124371554@uscc.net,SO-1098,SO-01098
9095,2010-04-11,,3126711373@uscc.net,SO-1098,SO-01098
9096,2010-04-11,,3122176616@uscc.net,SO-1098,SO-01098
9097,2010-04-11,,3125461734@uscc.net,SO-1098,SO-01098
9098,2010-04-11,,3125463365@uscc.net,SO-1103B,SO-01103
9101,2010-04-11,,3124375706@uscc.net,SO-1103B,SO-01103
9102,2010-04-11,,3124371618@uscc.net,SO-1103B,SO-01103
9103,2010-04-11,,3124374059@uscc.net,SO-1103B,SO-01103
9107,2010-04-11,,3125462850@uscc.net,SO-1102A,SO-01102
9108,2010-04-12,,3124374064@uscc.net,SO-1106,SO-01106
9109,2010-04-12,,3124374469@uscc.net,SO-1106,SO-01106
9110,2010-04-12,,3124374475@uscc.net,SO-1106,SO-01106
9111,2010-04-12,,3124374517@uscc.net,SO-1106,SO-01106
9112,2010-04-12,,3124374518@uscc.net,SO-1106,SO-01106
9113,2010-04-12,,3124374559@uscc.net,SO-1106,SO-01106
9114,2010-04-12,,3124374562@uscc.net,SO-1106,SO-01106
9115,2010-04-12,,3124374573@uscc.net,SO-1106,SO-01106
9116,2010-04-12,,3124374603@uscc.net,SO-1106,SO-01106
9117,2010-04-12,,3124374613@uscc.net,SO-1106,SO-01106
9118,2010-04-12,,3123887392@uscc.net,SO-1107,SO-01107
9119,2010-04-12,,3124371481@uscc.net,SO-1105,SO-01105
9120,2010-04-12,,3123889696@uscc.net,SO-1105,SO-01105
9121,2010-04-12,,3125463208@uscc.net,SO-1105,SO-01105
9150,2010-04-13,,3124374530@uscc.net,SO-1112D,SO-01112
9155,2010-04-13,,3124374723@uscc.net,SO-1112D,SO-01112
9157,2010-04-13,,3124374164@uscc.net,SO-1113,SO-01113
9158,2010-04-13,,3124371522@uscc.net,SO-1114,SO-01114
9166,2010-04-14,,3125469320@uscc.net,SO-1117B,SO-01117
9167,2010-04-14,,3124373475@uscc.net,SO-1117B,SO-01117
9171,2010-04-15,,3124371520@uscc.net,SO-1119A,SO-01119
9173,2010-04-15,,3124371652@uscc.net,SO-1120A,SO-01120
9174,2010-04-15,,3124371651@uscc.net,SO-1120A,SO-01120
9179,2010-04-15,,3124371650@uscc.net,SO-1122A,SO-01122
9200,2010-04-18,,3124371553@uscc.net,SO-1127,SO-01127
9201,2010-04-18,,3125469861@uscc.net,SO-1125A,SO-01125
9203,2010-04-18,,3122171349@uscc.net,SO-1126B,SO-01126
9208,2010-04-18,,3124374041@uscc.net,SO-1126B,SO-01126
9210,2010-04-18,,3124374141@uscc.net,SO-1126B,SO-01126
9213,2010-04-18,,3125463171@uscc.net,SO-1128,SO-01128
9214,2010-04-18,,3124371599@uscc.net,SO-1128,SO-01128
9215,2010-04-18,,3124374058@uscc.net,SO-1128,SO-01128
9216,2010-04-18,,3125463015@uscc.net,SO-1129,SO-01129
9225,2010-04-19,,3125461443@uscc.net,SO-1134B,SO-01134
9435,2010-04-20,,3122177505@uscc.net,SO-1137L,SO-01137
9438,2010-04-20,,3125463396@uscc.net,SO-1137L,SO-01137
9439,2010-04-20,,3122179079@uscc.net,SO-1137L,SO-01137
9440,2010-04-20,,3122179081@uscc.net,SO-1137L,SO-01137
9443,2010-04-20,,3125463373@uscc.net,SO-1137L,SO-01137
9446,2010-04-20,,3125463269@uscc.net,SO-1137L,SO-01137
9447,2010-04-20,,3125463266@uscc.net,SO-1137L,SO-01137
9448,2010-04-20,,3125463212@uscc.net,SO-1137L,SO-01137
9450,2010-04-20,,3125463043@uscc.net,SO-1137L,SO-01137
9453,2010-04-20,,3125463016@uscc.net,SO-1137L,SO-01137
9454,2010-04-20,,3125463005@uscc.net,SO-1137L,SO-01137
9456,2010-04-20,,3125462946@uscc.net,SO-1137L,SO-01137
9460,2010-04-20,,3124374054@uscc.net,SO-1137L,SO-01137
9461,2010-04-20,,3124374061@uscc.net,SO-1137L,SO-01137
9463,2010-04-20,,3124374075@uscc.net,SO-1137L,SO-01137
9471,2010-04-20,,3124374099@uscc.net,SO-1137L,SO-01137
9475,2010-04-20,,3124374114@uscc.net,SO-1137L,SO-01137
9476,2010-04-20,,3124374117@uscc.net,SO-1137L,SO-01137
9477,2010-04-20,,3124374129@uscc.net,SO-1137L,SO-01137
9478,2010-04-20,,3124374132@uscc.net,SO-1137L,SO-01137
9482,2010-04-20,,3124374168@uscc.net,SO-1137L,SO-01137
9485,2010-04-20,,3124371296@uscc.net,SO-1137L,SO-01137
9491,2010-04-20,,3124371524@uscc.net,SO-1137L,SO-01137
9492,2010-04-20,,3124371532@uscc.net,SO-1137L,SO-01137
9493,2010-04-20,,3124371539@uscc.net,SO-1137L,SO-01137
9495,2010-04-20,,3124371563@uscc.net,SO-1137L,SO-01137
9496,2010-04-20,,3124371564@uscc.net,SO-1137L,SO-01137
9497,2010-04-20,,3124371566@uscc.net,SO-1137L,SO-01137
9500,2010-04-20,,3124371583@uscc.net,SO-1137L,SO-01137
9501,2010-04-20,,6465443103@tsp18.sprintpcs.com,SO-1137L,SO-01137
9502,2010-04-20,,3124371594@uscc.net,SO-1137L,SO-01137
9508,2010-04-20,,3124371676@uscc.net,SO-1137L,SO-01137
9509,2010-04-20,,3124371677@uscc.net,SO-1137L,SO-01137
9510,2010-04-20,,3124371699@uscc.net,SO-1137L,SO-01137
9516,2010-04-20,,3125462164@uscc.net,SO-1137L,SO-01137
9519,2010-04-20,,3125461716@uscc.net,SO-1137L,SO-01137
9520,2010-04-20,,3125461661@uscc.net,SO-1137L,SO-01137
9521,2010-04-20,,3124374964@uscc.net,SO-1137L,SO-01137
9522,2010-04-20,,3125461617@uscc.net,SO-1137L,SO-01137
9523,2010-04-20,,3125461615@uscc.net,SO-1137L,SO-01137
9529,2010-04-20,,3122174540@uscc.net,SO-1137L,SO-01137
9530,2010-04-20,,3122179597@uscc.net,SO-1137L,SO-01137
9532,2010-04-20,,3124374113@uscc.net,SO-1139,SO-01139
9548,2010-04-20,,3124371480@uscc.net,SO-1140J,SO-01140
9554,2010-04-20,,3124374034@uscc.net,SO-1140J,SO-01140
9556,2010-04-20,,3125463477@uscc.net,SO-1140J,SO-01140
9557,2010-04-20,,3122173563@uscc.net,SO-1140J,SO-01140
9560,2010-04-20,,3125463127@uscc.net,SO-1140J,SO-01140
9561,2010-04-20,,3124374130@uscc.net,SO-1140J,SO-01140
9570,2010-04-22,,3123885991@uscc.net,SO-1144,SO-01144
9577,2010-04-22,,3124374619@uscc.net,SO-1145H,SO-01145
9582,2010-04-22,,3122173198@uscc.net,SO-1146E,SO-01146
9586,2010-04-22,,3125462956@uscc.net,SO-1146E,SO-01146
9587,2010-04-22,,3124374127@uscc.net,SO-1146E,SO-01146
9588,2010-04-22,,3124374131@uscc.net,SO-1146E,SO-01146
9590,2010-04-22,,3124374176@uscc.net,SO-1146E,SO-01146
9591,2010-04-25,,3124371669@uscc.net,SO-1148,SO-01148
9592,2010-04-25,,3124371490@uscc.net,SO-1148,SO-01148
9593,2010-04-25,,3126711334@uscc.net,SO-1149,SO-01149
9594,2010-04-25,,3124371741@uscc.net,SO-1149,SO-01149
9595,2010-04-25,,3124371752@uscc.net,SO-1149,SO-01149
9596,2010-04-25,,3124371518@uscc.net,SO-1147F,SO-01147
9597,2010-04-25,,3124374128@uscc.net,SO-1147F,SO-01147
9598,2010-04-25,,3125463040@uscc.net,SO-1147F,SO-01147
9599,2010-04-25,,3124371719@uscc.net,SO-1147F,SO-01147
9600,2010-04-25,,3124374062@uscc.net,SO-1147F,SO-01147
9601,2010-04-25,,3124374162@uscc.net,SO-1147F,SO-01147
9603,2010-04-25,,3125461435@uscc.net,SO-1147F,SO-01147
9604,2010-04-25,,3125462861@uscc.net,SO-1147F,SO-01147
9605,2010-04-25,,3125461410@uscc.net,SO-1147F,SO-01147
9606,2010-04-25,,3125461711@uscc.net,SO-1147F,SO-01147
9607,2010-04-25,,3125461599@uscc.net,SO-1147F,SO-01147
9608,2010-04-25,,3124371781@uscc.net,SO-1147F,SO-01147
9609,2010-04-25,,3123889442@uscc.net,SO-1147F,SO-01147
9610,2010-04-25,,3125463379@uscc.net,SO-1147F,SO-01147
9611,2010-04-25,,3124371790@uscc.net,SO-1147F,SO-01147
9612,2010-04-25,,3124371794@uscc.net,SO-1147F,SO-01147
9613,2010-04-25,,3124371508@uscc.net,SO-1147F,SO-01147
9614,2010-04-25,,3125463153@uscc.net,SO-1147F,SO-01147
9616,2010-04-25,,3125462966@uscc.net,SO-1147F,SO-01147
9617,2010-04-25,,3124371743@uscc.net,SO-1147F,SO-01147
9618,2010-04-25,,3124371680@uscc.net,SO-1147F,SO-01147
9619,2010-04-25,,3124371779@uscc.net,SO-1147F,SO-01147
9620,2010-04-25,,3126712175@uscc.net,SO-1147F,SO-01147
9621,2010-04-25,,3124374065@uscc.net,SO-1147F,SO-01147
9622,2010-04-25,,3125469782@uscc.net,SO-1147F,SO-01147
9623,2010-04-25,,3125461551@uscc.net,SO-1147F,SO-01147
9624,2010-04-25,,3125463093@uscc.net,SO-1147F,SO-01147
9625,2010-04-25,,3124374038@uscc.net,SO-1147F,SO-01147
9626,2010-04-25,,3124374066@uscc.net,SO-1147F,SO-01147
9628,2010-04-25,,3124371513@uscc.net,SO-1147F,SO-01147
9629,2010-04-25,,3125463019@uscc.net,SO-1147F,SO-01147
9630,2010-04-25,,3124371606@uscc.net,SO-1147F,SO-01147
9631,2010-04-25,,3125461460@uscc.net,SO-1147F,SO-01147
9632,2010-04-25,,3122177938@uscc.net,SO-1147F,SO-01147
9633,2010-04-25,,3125463275@uscc.net,SO-1147F,SO-01147
9634,2010-04-25,,3124371593@uscc.net,SO-1147F,SO-01147
9635,2010-04-25,,3124371627@uscc.net,SO-1147F,SO-01147
9636,2010-04-25,,3125463386@uscc.net,SO-1147F,SO-01147
9637,2010-04-25,,3124371621@uscc.net,SO-1147F,SO-01147
9638,2010-04-25,,3125461688@uscc.net,SO-1147F,SO-01147
9639,2010-04-25,,5662121851@tsp17.sprintpcs.com,SO-1147F,SO-01147
9640,2010-04-25,,3124371939@uscc.net,SO-1147F,SO-01147
9641,2010-04-25,,3124371562@uscc.net,SO-1147F,SO-01147
9642,2010-04-25,,3124374073@uscc.net,SO-1147F,SO-01147
9643,2010-04-25,,3125462905@uscc.net,SO-1147F,SO-01147
9644,2010-04-25,,3124371204@uscc.net,SO-1147F,SO-01147
9645,2010-04-25,,3124371538@uscc.net,SO-1147F,SO-01147
9646,2010-04-25,,3124371715@uscc.net,SO-1147F,SO-01147
9647,2010-04-25,,3125463486@uscc.net,SO-1147F,SO-01147
9648,2010-04-25,,3124371673@uscc.net,SO-1147F,SO-01147
9649,2010-04-25,,3124371587@uscc.net,SO-1147F,SO-01147
9650,2010-04-25,,3124371929@uscc.net,SO-1147F,SO-01147
9651,2010-04-25,,3125461981@uscc.net,SO-1147F,SO-01147
9652,2010-04-25,,3124371608@uscc.net,SO-1147F,SO-01147
9653,2010-04-25,,3125461699@uscc.net,SO-1147F,SO-01147
9654,2010-04-25,,3122173857@uscc.net,SO-1147F,SO-01147
9655,2010-04-25,,3124371609@uscc.net,SO-1147F,SO-01147
9656,2010-04-25,,3122179236@uscc.net,SO-1147F,SO-01147
9657,2010-04-25,,3123885185@uscc.net,SO-1147F,SO-01147
9658,2010-04-25,,3124371468@uscc.net,SO-1147F,SO-01147
9659,2010-04-25,,3124371471@uscc.net,SO-1147F,SO-01147
9660,2010-04-25,,3124371458@uscc.net,SO-1147F,SO-01147
9661,2010-04-25,,3125463221@uscc.net,SO-1147F,SO-01147
9662,2010-04-25,,3124371768@uscc.net,SO-1147F,SO-01147
9663,2010-04-25,,3124371661@uscc.net,SO-1147F,SO-01147
9664,2010-04-25,,3124370749@uscc.net,SO-1147F,SO-01147
9665,2010-04-25,,3125462949@uscc.net,SO-1147F,SO-01147
9666,2010-04-25,,3122179328@uscc.net,SO-1147F,SO-01147
9667,2010-04-25,,3124371793@uscc.net,SO-1147F,SO-01147
9668,2010-04-25,,3125461525@uscc.net,SO-1147F,SO-01147
9669,2010-04-25,,3125462977@uscc.net,SO-1147F,SO-01147
9670,2010-04-25,,3124371684@uscc.net,SO-1147F,SO-01147
9671,2010-04-25,,3124371704@uscc.net,SO-1147F,SO-01147
9672,2010-04-25,,3124371734@uscc.net,SO-1147F,SO-01147
9673,2010-04-25,,3123880017@uscc.net,SO-1147F,SO-01147
9674,2010-04-25,,3124374123@uscc.net,SO-1147F,SO-01147
9675,2010-04-25,,3124374171@uscc.net,SO-1147F,SO-01147
9677,2010-04-25,,3124371674@uscc.net,SO-1147F,SO-01147
9678,2010-04-25,,3125463017@uscc.net,SO-1147F,SO-01147
9679,2010-04-25,,3124371464@uscc.net,SO-1147F,SO-01147
9680,2010-04-25,,3124371723@uscc.net,SO-1147F,SO-01147
9681,2010-04-25,,3124371785@uscc.net,SO-1147F,SO-01147
9682,2010-04-25,,3124371795@uscc.net,SO-1147F,SO-01147
9683,2010-04-25,,3124371765@uscc.net,SO-1147F,SO-01147
9684,2010-04-25,,3124371689@uscc.net,SO-1147F,SO-01147
9685,2010-04-25,,3124371688@uscc.net,SO-1147F,SO-01147
9686,2010-04-25,,3124371726@uscc.net,SO-1147F,SO-01147
9687,2010-04-25,,3124371769@uscc.net,SO-1147F,SO-01147
9688,2010-04-25,,3124371758@uscc.net,SO-1147F,SO-01147
9689,2010-04-25,,3124374153@uscc.net,SO-1147F,SO-01147
9690,2010-04-25,,3124371733@uscc.net,SO-1147F,SO-01147
9691,2010-04-25,,3125463085@uscc.net,SO-1147F,SO-01147
9693,2010-04-25,,3124374098@uscc.net,SO-1147F,SO-01147
9694,2010-04-25,,3125463141@uscc.net,SO-1147F,SO-01147
9695,2010-04-25,,3124371528@uscc.net,SO-1147F,SO-01147
9697,2010-04-25,,3124371644@uscc.net,SO-1147F,SO-01147
9698,2010-04-25,,3126712370@uscc.net,SO-1147F,SO-01147
9699,2010-04-25,,3125462993@uscc.net,SO-1147F,SO-01147
9700,2010-04-25,,3124371585@uscc.net,SO-1147F,SO-01147
9701,2010-04-25,,9172664636@tsp17.sprintpcs.com,SO-1147F,SO-01147
9702,2010-04-25,,3124371634@uscc.net,SO-1147F,SO-01147
9703,2010-04-25,,3125462984@uscc.net,SO-1147F,SO-01147
9704,2010-04-25,,3122173075@uscc.net,SO-1147F,SO-01147
9705,2010-04-25,,3125463384@uscc.net,SO-1147F,SO-01147
9706,2010-04-25,,9172725221@tsp17.sprintpcs.com,SO-1147F,SO-01147
9707,2010-04-25,,3124374147@uscc.net,SO-1147F,SO-01147
9708,2010-04-25,,3125463219@uscc.net,SO-1147F,SO-01147
9709,2010-04-25,,3123885948@uscc.net,SO-1147F,SO-01147
9710,2010-04-25,,3125463482@uscc.net,SO-1147F,SO-01147
9711,2010-04-25,,3125463257@uscc.net,SO-1147F,SO-01147
9712,2010-04-25,,3124371459@uscc.net,SO-1147F,SO-01147
9713,2010-04-25,,3123885327@uscc.net,SO-1147F,SO-01147
9714,2010-04-25,,3124371595@uscc.net,SO-1147F,SO-01147
9715,2010-04-25,,3123884267@uscc.net,SO-1147F,SO-01147
9716,2010-04-25,,3124371322@uscc.net,SO-1150A,SO-01150
9717,2010-04-25,,3124371686@uscc.net,SO-1150A,SO-01150
9719,2010-04-25,,3124374146@uscc.net,SO-1150A,SO-01150
9720,2010-04-25,,3124371745@uscc.net,SO-1150A,SO-01150
9721,2010-04-25,,3124374180@uscc.net,SO-1151,SO-01151
9722,2010-04-25,,3124371352@uscc.net,SO-1151,SO-01151
9743,2010-04-26,,3125461457@uscc.net,SO-1153A,SO-01153
9744,2010-04-26,,3124371343@uscc.net,SO-1153A,SO-01153
9745,2010-04-26,,3124371732@uscc.net,SO-1153A,SO-01153
9747,2010-04-26,,3124372597@uscc.net,SO-1154,SO-01154
9758,2010-04-27,,3123889155@uscc.net,SO-1169E,SO-01169
9768,2010-04-27,,3125461487@uscc.net,SO-1172,SO-01172
9775,2010-04-28,,3124374490@uscc.net,SO-1180,SO-01180
9779,2010-04-28,,3124374512@uscc.net,SO-1183C,SO-01183
9782,2010-04-28,,3124371845@uscc.net,SO-1184A,SO-01184
9783,2010-04-28,,3125461835@uscc.net,SO-1184A,SO-01184
9784,2010-04-28,,3124371753@uscc.net,SO-1184A,SO-01184
9785,2010-04-28,,3124371694@uscc.net,SO-1184A,SO-01184
9786,2010-04-28,,3125462766@uscc.net,SO-1184A,SO-01184
9787,2010-04-28,,3125462897@uscc.net,SO-1184A,SO-01184
9788,2010-04-28,,3124371762@uscc.net,SO-1184A,SO-01184
9790,2010-04-28,,3124371757@uscc.net,SO-1184A,SO-01184
9791,2010-04-28,,3124374021@uscc.net,SO-1184A,SO-01184
9792,2010-04-29,,3125460334@uscc.net,SO-1185D,SO-01185
9793,2010-04-29,,3124374756@uscc.net,SO-1185D,SO-01185
9795,2010-04-29,,3124374794@uscc.net,SO-1185D,SO-01185
9796,2010-04-29,,3124374823@uscc.net,SO-1185D,SO-01185
9797,2010-04-29,,3122173812@uscc.net,SO-1185D,SO-01185
9798,2010-04-29,,3124375157@uscc.net,SO-1185D,SO-01185
9799,2010-04-29,,3124374824@uscc.net,SO-1185D,SO-01185
9800,2010-04-29,,3124370149@uscc.net,SO-1185D,SO-01185
9801,2010-04-29,,3125460346@uscc.net,SO-1185D,SO-01185
9802,2010-04-29,,3124374893@uscc.net,SO-1185D,SO-01185
9803,2010-04-29,,3124374808@uscc.net,SO-1185D,SO-01185
9804,2010-04-29,,3122179645@uscc.net,SO-1185D,SO-01185
9805,2010-04-29,,3124374969@uscc.net,SO-1185D,SO-01185
9806,2010-04-29,,3123888498@uscc.net,SO-1185D,SO-01185
9807,2010-04-29,,3124377174@uscc.net,SO-1185D,SO-01185
9808,2010-04-29,,3123888434@uscc.net,SO-1185D,SO-01185
9810,2010-04-29,,3124375035@uscc.net,SO-1185D,SO-01185
9812,2010-04-29,,3124374738@uscc.net,SO-1185D,SO-01185
9813,2010-04-29,,3126711637@uscc.net,SO-1185D,SO-01185
9814,2010-04-29,,3123883364@uscc.net,SO-1185D,SO-01185
9816,2010-04-29,,3125460159@uscc.net,SO-1185D,SO-01185
9817,2010-04-29,,3122174283@uscc.net,SO-1185D,SO-01185
9818,2010-04-29,,3124374960@uscc.net,SO-1185D,SO-01185
9819,2010-04-29,,3124377937@uscc.net,SO-1185D,SO-01185
9820,2010-04-29,,3122176097@uscc.net,SO-1185D,SO-01185
9821,2010-04-29,,3122174483@uscc.net,SO-1185D,SO-01185
9822,2010-04-29,,3125460343@uscc.net,SO-1185D,SO-01185
9823,2010-04-29,,3124374793@uscc.net,SO-1185D,SO-01185
9824,2010-04-29,,3122174355@uscc.net,SO-1185D,SO-01185
9825,2010-04-29,,3124374813@uscc.net,SO-1185D,SO-01185
9826,2010-04-29,,3124374828@uscc.net,SO-1185D,SO-01185
9827,2010-04-29,,3124374904@uscc.net,SO-1185D,SO-01185
9828,2010-04-29,,9172663085@tsp18.sprintpcs.com,SO-1185D,SO-01185
9829,2010-04-29,,3124374799@uscc.net,SO-1185D,SO-01185
9830,2010-04-29,,3124374771@uscc.net,SO-1185D,SO-01185
9831,2010-04-29,,3124374759@uscc.net,SO-1185D,SO-01185
9833,2010-04-29,,3124374739@uscc.net,SO-1185D,SO-01185
9834,2010-04-29,,3122170561@uscc.net,SO-1185D,SO-01185
9835,2010-04-29,,3124375038@uscc.net,SO-1185D,SO-01185
9836,2010-04-29,,3122173623@uscc.net,SO-1185D,SO-01185
9837,2010-04-29,,9172745276@tsp18.sprintpcs.com,SO-1185D,SO-01185
9838,2010-04-29,,3124374090@uscc.net,SO-1185D,SO-01185
9840,2010-04-29,,3124374902@uscc.net,SO-1185D,SO-01185
9841,2010-04-29,,3124374782@uscc.net,SO-1185D,SO-01185
9842,2010-04-29,,3124374814@uscc.net,SO-1185D,SO-01185
9843,2010-04-29,,3123883856@uscc.net,SO-1185D,SO-01185
9844,2010-04-29,,3124374776@uscc.net,SO-1185D,SO-01185
9845,2010-04-29,,3124374749@uscc.net,SO-1185D,SO-01185
9846,2010-04-29,,3124374757@uscc.net,SO-1185D,SO-01185
9847,2010-04-29,,3124375104@uscc.net,SO-1185D,SO-01185
9848,2010-04-29,,3124370182@uscc.net,SO-1185D,SO-01185
9849,2010-04-29,,3126712341@uscc.net,SO-1185D,SO-01185
9850,2010-04-29,,3123888651@uscc.net,SO-1185D,SO-01185
9851,2010-04-29,,3122174213@uscc.net,SO-1185D,SO-01185
9853,2010-04-29,,3124375343@uscc.net,SO-1188F,SO-01188
9854,2010-04-29,,3124374971@uscc.net,SO-1188F,SO-01188
9855,2010-04-29,,3122172589@uscc.net,SO-1188F,SO-01188
9856,2010-04-29,,3124375339@uscc.net,SO-1188F,SO-01188
9858,2010-04-29,,3122174609@uscc.net,SO-1188F,SO-01188
9859,2010-04-29,,3124375147@uscc.net,SO-1188F,SO-01188
9861,2010-04-29,,3124374810@uscc.net,SO-1188F,SO-01188
9863,2010-04-29,,3124374788@uscc.net,SO-1188F,SO-01188
9864,2010-04-29,,3124374779@uscc.net,SO-1188F,SO-01188
9866,2010-04-29,,3125460345@uscc.net,SO-1188F,SO-01188
9867,2010-04-29,,3125460286@uscc.net,SO-1188F,SO-01188
9868,2010-04-29,,3125460327@uscc.net,SO-1188F,SO-01188
9869,2010-04-29,,3124374829@uscc.net,SO-1188F,SO-01188
9870,2010-04-29,,3124374924@uscc.net,SO-1188F,SO-01188
9871,2010-04-29,,3122176641@uscc.net,SO-1188F,SO-01188
9872,2010-04-29,,3122176306@uscc.net,SO-1188F,SO-01188
9873,2010-04-29,,3125460280@uscc.net,SO-1188F,SO-01188
9874,2010-04-29,,3124374857@uscc.net,SO-1188F,SO-01188
9875,2010-04-29,,3124374894@uscc.net,SO-1188F,SO-01188
9876,2010-04-29,,3128542022@uscc.net,SO-1188F,SO-01188
9878,2010-04-29,,3125467586@uscc.net,SO-1188F,SO-01188
9880,2010-04-29,,3122174381@uscc.net,SO-1188F,SO-01188
9881,2010-04-29,,3122173918@uscc.net,SO-1188F,SO-01188
9882,2010-04-29,,3124374940@uscc.net,SO-1188F,SO-01188
9883,2010-04-29,,5007214809@tsp17.sprintpcs.com,SO-1188F,SO-01188
9884,2010-04-29,,5662121690@tsp17.sprintpcs.com,SO-1188F,SO-01188
9885,2010-04-29,,3124374833@uscc.net,SO-1188F,SO-01188
9886,2010-04-29,,3122178023@uscc.net,SO-1188F,SO-01188
9887,2010-04-29,,3122174064@uscc.net,SO-1188F,SO-01188
9888,2010-04-29,,3125460337@uscc.net,SO-1188F,SO-01188
9889,2010-04-29,,3122176527@uscc.net,SO-1188F,SO-01188
9890,2010-04-29,,3124374972@uscc.net,SO-1188F,SO-01188
9891,2010-04-29,,3125460330@uscc.net,SO-1188F,SO-01188
9892,2010-04-29,,3122170437@uscc.net,SO-1188F,SO-01188
9893,2010-04-29,,3124374998@uscc.net,SO-1188F,SO-01188
9894,2010-04-29,,3124374743@uscc.net,SO-1188F,SO-01188
9896,2010-04-29,,3124374976@uscc.net,SO-1188F,SO-01188
9897,2010-04-29,,3123883186@uscc.net,SO-1188F,SO-01188
9898,2010-04-29,,3124374836@uscc.net,SO-1188F,SO-01188
9899,2010-04-29,,3124374912@uscc.net,SO-1188F,SO-01188
9900,2010-04-29,,3124374806@uscc.net,SO-1188F,SO-01188
9901,2010-04-29,,3125460347@uscc.net,SO-1188F,SO-01188
9902,2010-04-29,,3124374807@uscc.net,SO-1188F,SO-01188
9903,2010-04-29,,3124374761@uscc.net,SO-1188F,SO-01188
9904,2010-04-29,,3125460323@uscc.net,SO-1188F,SO-01188
9905,2010-04-29,,3124374803@uscc.net,SO-1188F,SO-01188
9906,2010-04-29,,3124375145@uscc.net,SO-1188F,SO-01188
9907,2010-04-29,,3122174625@uscc.net,SO-1188F,SO-01188
9908,2010-04-29,,3125463011@uscc.net,SO-1188F,SO-01188
9909,2010-04-29,,3122176884@uscc.net,SO-1188F,SO-01188
9911,2010-04-29,,3122173897@uscc.net,SO-1188F,SO-01188
9912,2010-04-29,,3124375258@uscc.net,SO-1187E,SO-01187
9913,2010-04-29,,3123886924@uscc.net,SO-1187E,SO-01187
9914,2010-04-29,,3122172368@uscc.net,SO-1187E,SO-01187
9915,2010-04-29,,3122172994@uscc.net,SO-1187E,SO-01187
9916,2010-04-29,,3123886579@uscc.net,SO-1187E,SO-01187
9917,2010-04-29,,3124375195@uscc.net,SO-1187E,SO-01187
9918,2010-04-29,,3124375335@uscc.net,SO-1187E,SO-01187
9919,2010-04-29,,3124375375@uscc.net,SO-1187E,SO-01187
9920,2010-04-29,,3124375401@uscc.net,SO-1187E,SO-01187
9921,2010-04-29,,3124375354@uscc.net,SO-1187E,SO-01187
9924,2010-04-29,,3124374746@uscc.net,SO-1187E,SO-01187
9926,2010-04-29,,3124374745@uscc.net,SO-1187E,SO-01187
9927,2010-04-29,,3124370211@uscc.net,SO-1187E,SO-01187
9928,2010-04-29,,3124374740@uscc.net,SO-1187E,SO-01187
9929,2010-04-29,,3122173274@uscc.net,SO-1187E,SO-01187
9930,2010-04-29,,3125460338@uscc.net,SO-1187E,SO-01187
9931,2010-04-29,,3124374832@uscc.net,SO-1187E,SO-01187
9932,2010-04-29,,3125460158@uscc.net,SO-1187E,SO-01187
9933,2010-04-29,,3124375133@uscc.net,SO-1187E,SO-01187
9934,2010-04-29,,3124375130@uscc.net,SO-1187E,SO-01187
9935,2010-04-29,,3122170549@uscc.net,SO-1187E,SO-01187
9936,2010-04-29,,3124374775@uscc.net,SO-1187E,SO-01187
9937,2010-04-29,,3124375380@uscc.net,SO-1187E,SO-01187
9938,2010-04-29,,3124374791@uscc.net,SO-1187E,SO-01187
9940,2010-04-29,,3124374752@uscc.net,SO-1187E,SO-01187
9942,2010-04-29,,3124374767@uscc.net,SO-1187E,SO-01187
9943,2010-04-29,,3122172765@uscc.net,SO-1187E,SO-01187
9944,2010-04-29,,3124375408@uscc.net,SO-1187E,SO-01187
9945,2010-04-29,,3124375386@uscc.net,SO-1187E,SO-01187
9946,2010-04-29,,3122172703@uscc.net,SO-1187E,SO-01187
9947,2010-04-29,,3124374753@uscc.net,SO-1187E,SO-01187
9948,2010-04-29,,3124374769@uscc.net,SO-1187E,SO-01187
9949,2010-04-29,,3128542715@uscc.net,SO-1187E,SO-01187
9950,2010-04-29,,3124370534@uscc.net,SO-1187E,SO-01187
9951,2010-04-29,,3123880680@uscc.net,SO-1187E,SO-01187
9952,2010-04-29,,3122173854@uscc.net,SO-1187E,SO-01187
9953,2010-04-29,,3122176538@uscc.net,SO-1187E,SO-01187
9954,2010-04-29,,3124375122@uscc.net,SO-1187E,SO-01187
9955,2010-04-29,,3125460274@uscc.net,SO-1187E,SO-01187
9956,2010-04-29,,3124374826@uscc.net,SO-1187E,SO-01187
